dimension,continuity,lid,neighborhood_hit_rate,redundancy_ratio
8,1.004003934549343,3.8830998,0.0156312625250501,0.0
16,1.0039982204735336,5.891262,0.017234468937875752,0.008333333333333333
32,1.0040129138113294,7.1221957,0.011222444889779559,0.0
64,1.0039867923219148,8.596146,0.016432865731462926,0.0
96,1.003996587880445,10.295697,0.014028056112224449,0.0
128,1.0039908738046357,10.262938,0.01603206412825651,0.0
