dimension,trustworthiness,knn_preservation,pairwise_mse,shepard_corr
8,0.9613044530416222,0.20661333333333334,46.924842274256925,0.19632585050328158
12,0.9604869459267165,0.20648,48.467236466349505,0.2512283228096182
16,0.9616120784418356,0.20381333333333335,46.959011486828885,0.22238764029738103
20,0.9610559622909997,0.20761333333333334,45.294046885623246,0.19530136624767658
