dimension,continuity,lid,neighborhood_hit_rate,redundancy_ratio
12,1.0069112252384447,34.533573,0.020689655172413793,0.24803133109316103
16,1.006906334067009,34.54798,0.022758620689655173,0.2504356550359988
20,1.0069552457813646,34.404224,0.019310344827586205,0.2513231238346799
32,1.0069454634384936,34.394295,0.019310344827586208,0.24973829168617276
64,1.0069258987527512,35.404026,0.019310344827586208,0.2483979371312342
96,1.0068892149669846,35.093307,0.022758620689655173,0.25214985158564246
128,1.0069258987527512,34.84317,0.02344827586206897,0.2505452663790529
