dimension,continuity,lid,neighborhood_hit_rate,redundancy_ratio
32,1.0000725186766275,12.24943577438313,0.37316000000000005,0.0
64,1.0000532381714693,13.066475583611563,0.5071333333333334,0.0
96,1.0000482933119885,13.184195463712264,0.5450799999999999,0.0
128,1.0000461019210245,13.365601125901495,0.5656266666666666,0.0
