dimension,continuity,lid,neighborhood_hit_rate,redundancy_ratio
8,1.0052526595744682,5.9411497,0.030319148936170208,0.0
12,1.005259886679001,5.7865047,0.026063829787234045,0.004329004329004329
16,1.005249768732655,5.943182,0.02819148936170213,0.0
20,1.0052338691026828,6.103778,0.03191489361702128,0.004329004329004329
32,1.005219414893617,6.4670963,0.03563829787234043,0.004329004329004329
64,1.0052035152636447,6.6578617,0.03563829787234043,0.004329004329004329
96,1.0052237511563367,6.9975286,0.034574468085106384,0.004329004329004329
128,1.0051991790009251,6.780748,0.03617021276595745,0.0
