dimension,trustworthiness,knn_preservation,pairwise_mse,shepard_corr
8,0.9305147596153847,0.17424,14.644892692016699,0.4209171054000129
8,0.9305147596153847,0.17424,14.644892692016699,0.4209171054000129
12,0.9274366346153846,0.17292000000000002,15.397923700783934,0.40318206471328943
12,0.9274366346153846,0.17292000000000002,15.397923700783934,0.40318206471328943
16,0.9440626682692308,0.18072,13.86177190077279,0.4174384617154869
16,0.9440626682692308,0.18072,13.86177190077279,0.4174384617154869
20,0.9360120753205128,0.1736,14.711955986146872,0.3992238733860803
20,0.9360120753205128,0.1736,14.711955986146872,0.3992238733860803
