dimension,continuity,lid,neighborhood_hit_rate,redundancy_ratio
8,1.005265668362627,3.245375,0.026595744680851064,0.10714285714285714
16,1.0052974676225717,6.2386265,0.026595744680851064,0.008333333333333333
32,1.0052974676225717,8.719958,0.027659574468085108,0.0
64,1.005265668362627,11.451279,0.026595744680851068,0.0
96,1.005283013413506,12.664701,0.028191489361702127,0.0
128,1.005239650786309,12.977262,0.034574468085106384,0.0
