dimension,continuity,lid,neighborhood_hit_rate,redundancy_ratio
12,1.0054289372599232,6.407004842023107,0.028650137741046838,0.0
16,1.0054289372599232,6.201279763550302,0.030303030303030304,0.0
20,1.0054475614014666,6.601866028736035,0.028650137741046834,0.0
32,1.0054739456019866,6.636899103314722,0.02644628099173554,0.0020161290322580645
64,1.0054460093896713,8.572901648334883,0.029752066115702483,0.000496031746031746
