dimension,continuity,lid,neighborhood_hit_rate,redundancy_ratio
8,1.0040169952940505,3.037349,0.0124248496993988,0.02631578947368421
12,1.0040243419629482,3.5837705,0.010821643286573148,0.021052631578947368
16,1.0040300560387578,4.4658127,0.01282565130260521,0.05789473684210526
20,1.0040243419629482,4.019454,0.010821643286573148,0.0
32,1.004015362700962,3.8121052,0.0124248496993988,0.015789473684210527
64,1.00402270936986,3.5967937,0.009619238476953907,0.021052631578947368
96,1.0040137301078735,5.1181164,0.012024048096192385,0.0
128,1.0040398515972884,5.8688293,0.008016032064128256,0.0
