dimension,continuity,lid,neighborhood_hit_rate,redundancy_ratio
8,1.0001283546780506,4.503923,0.029973333333333334,0.0
16,1.0001204829242263,7.3008966,0.07764,0.0
32,1.000111013874066,10.688141,0.13437333333333334,0.0
64,1.000098520988972,17.242434,0.21434666666666669,0.0
96,1.0000918062966915,14.7914715,0.25736000000000003,0.0
128,1.0000867644966205,15.205909,0.2888933333333334,0.0
