dimension,trustworthiness,knn_preservation,pairwise_mse,shepard_corr
8,0.5328677297947464,0.01652892561983471,7.946549180581187,0.10961340402330479
12,0.5099414115547278,0.014876033057851241,8.156712942767623,0.09778998034233119
16,0.5592534823264657,0.025344352617079888,8.198114531174046,0.10092496907405712
20,0.5266876188259031,0.02258953168044077,9.846438824032903,0.07557600285091648
32,0.5298459628293175,0.01928374655647383,8.730009960777792,0.12256168619847657
64,0.5493873433438095,0.0231404958677686,9.026368772392457,0.11163287138936677
96,0.5312645016102122,0.024793388429752067,8.587916707703558,0.10624105030365245
128,0.514212548015365,0.012672176308539944,8.51947168086702,0.10798480610340025
