dimension,trustworthiness,knn_preservation,pairwise_mse,shepard_corr
8,0.9681892778370687,0.17328,2.3138800779965925,0.9085480914220712
12,0.9892945748843828,0.38008000000000003,0.9910442373556005,0.9419756297567007
16,0.9969107301672003,0.4686133333333334,0.38915893575293115,0.9671972660486283
20,0.9990655958733546,0.5607333333333333,0.15293005304619908,0.9823903257178408
