dimension,trustworthiness,knn_preservation,pairwise_mse,shepard_corr
8,0.9413452792600498,0.14476,14.886465041587334,0.411175578319706
12,0.9417399750978299,0.14461333333333332,14.778439527240405,0.4156204160813017
16,0.9541235530060477,0.14697333333333334,14.44030612595975,0.40880985638195977
20,0.9509488135894699,0.1438533333333333,14.742793501331215,0.4046802996256589
32,0.9520913207043756,0.1692,14.85725165873839,0.4234275025065699
64,0.942943047847741,0.17413333333333333,15.46477084028812,0.4109180050827905
96,0.9380457239416577,0.15804,14.946705600055767,0.4124314657709044
128,0.9393003032728566,0.162,15.224699185117855,0.4024575589634068
