dimension,trustworthiness,knn_preservation,pairwise_mse,shepard_corr
8,0.49668624417878526,0.009218436873747494,21.274050275305896,-0.010347112188717653
12,0.4942928627111658,0.01122244488977956,20.50785683406685,0.002895200693484352
16,0.5034761988335122,0.013226452905811625,21.41685446531075,-0.008816122270885674
20,0.47494826720651084,0.010821643286573148,23.082236598735182,0.0021858415286466976
