dimension,trustworthiness,knn_preservation,pairwise_mse,shepard_corr
8,0.4996708351120598,0.00038666666666666667,13.341266530898176,-0.0014819695292346098
12,0.49921472162931335,0.00036,9.87617307633338,0.0007512012392253824
16,0.5020661446104588,0.0005200000000000001,8.156713064877946,0.0003330637849958456
20,0.49871257915332623,0.0003733333333333334,7.6687027409291515,0.0014939009742922199
