dimension,trustworthiness,knn_preservation,pairwise_mse,shepard_corr
8,0.5889497571692877,0.023936170212765957,28.151775868365174,0.11030604750990819
12,0.5819409111933396,0.030851063829787233,31.674183576322374,0.08498075097248844
16,0.5898820536540241,0.035106382978723406,33.213842427745874,0.08884376673070865
20,0.5742686170212766,0.028723404255319152,31.53060031358168,0.10600426065121066
32,0.5860531336725254,0.02712765957446809,29.38097384481622,0.11200191564262396
64,0.5815029486586494,0.026595744680851064,26.803310664965704,0.10384253002121177
96,0.5861123959296948,0.020744680851063832,25.926704298909915,0.11295663491095155
128,0.5826173681776133,0.026063829787234045,26.773612754679274,0.12155168678196997
